chr1 ENST00000378295.7 3651666 0.03495
chr1 ENST00000378295.7 3651894 0.60106
chr1 ENST00000604074.4 3651666 0.03495
chr1 ENST00000604074.4 3651894 0.60106
chr1 ENST00000354437.7 3651666 0.03495
chr1 ENST00000354437.7 3651894 0.60106
chr1 ENST00000354437.7 3652458 1.77609
chr1 ENST00000357733.6 3651666 0.03495
chr1 ENST00000357733.6 3651894 0.60106
chr1 ENST00000357733.6 3652458 1.77609
chr1 ENST00000346387.7 3651666 0.03495
chr1 ENST00000346387.7 3651894 0.60106
chr1 ENST00000346387.7 3652458 1.77609
chr1 ENST00000378285.4 3690089 1.22706
chr1 ENST00000378280.4 3690089 1.22706
chr1 ENST00000378288.7 3690089 1.22706
chr1 ENST00000603364.4 3690089 1.22706
chr1 ENST00000444870.5 3772644 12.17985
chr1 ENST00000452264.1 3772644 12.17985
chr1 ENST00000561886.1 3772644 12.17985
chr1 ENST00000378230.6 3811475 1.3202
chr1 ENST00000438539.4 3815342 0.25467
chr1 ENST00000338895.6 3856722 2.17419
chr1 ENST00000625756.1 3856722 2.17419
chr1 ENST00000378209.6 3856722 2.17419
chr1 ENST00000491998.4 3856722 2.17419
chr1 ENST00000468793.4 3856722 2.17419
chr1 ENST00000468793.4 3857253 49.99854
chr1 ENST00000477548.4 3856722 2.17419
chr1 ENST00000477548.4 3857253 49.99854
chr1 ENST00000339350.6 3856722 2.17419
chr1 ENST00000339350.6 3857253 49.99854
chr1 ENST00000378206.4 3856722 2.17419
chr1 ENST00000378206.4 3857253 49.99854
chr1 ENST00000475969.4 3856722 2.17419
chr1 ENST00000475969.4 3857253 49.99854
chr1 ENST00000341385.4 3856722 2.17419
chr1 ENST00000341385.4 3857253 49.99854
chr1 ENST00000486765.4 3888333 0.25467
chr1 ENST00000361605.3 3888333 0.25467
chr1 ENST00000474140.1 3888333 0.25467
chr1 ENST00000413332.4 3899767 1.8056
chr1 ENST00000442673.1 3899767 1.8056
chr1 ENST00000439488.1 3899767 1.8056
chr1 ENST00000493807.1 5992515 39.79126
chr1 ENST00000378092.4 5992515 39.79126
chr1 ENST00000478098.4 5992515 39.79126
chr1 ENST00000445501.4 5992515 39.79126
chr1 ENST00000602612.4 6026205 44.03617
chr1 ENST00000435937.4 6026894 1.08131
chr1 ENST00000462676.2 6081878 0.74656
chr1 ENST00000475121.1 6104962 0.14094
chr1 ENST00000462991.4 6104962 0.14094
chr1 ENST00000377999.4 6104962 0.14094
chr1 ENST00000496404.1 6104962 0.14094
chr1 ENST00000484532.4 6180896 0.14094
chr1 ENST00000480661.1 6185898 0.61371
chr1 ENST00000497965.4 6185898 0.61371
chr1 ENST00000471204.4 6185898 0.61371
chr1 ENST00000465387.4 6185898 0.61371
chr1 ENST00000466994.4 6205375 9.03994
chr1 ENST00000484435.1 6205375 9.03994
chr1 ENST00000377939.4 6205375 9.03994
chr1 ENST00000377939.4 6206061 11.91383
chr1 ENST00000483336.1 6211787 0.78553
chr1 ENST00000343813.8 6220415 12.23554
chr1 ENST00000441724.1 6235981 35.9761
chr1 ENST00000377893.2 6246873 7.72578
chr1 ENST00000473466.2 6280943 1.3202
chr1 ENST00000481175.1 6280943 1.3202
chr1 ENST00000377834.7 6414515 2.10514
chr1 ENST00000377834.7 6415129 1.53122
chr1 ENST00000461727.4 6447887 1.90996
chr1 ENST00000416731.4 6447887 1.90996
chr1 ENST00000475228.4 6447887 1.90996
chr1 ENST00000478323.1 6447887 1.90996
chr1 ENST00000434576.1 6451221 16.46163
chr1 ENST00000477679.1 6451221 16.46163
chr1 ENST00000481401.4 6462029 1.19699
chr1 ENST00000377705.5 6521008 0.25467
chr1 ENST00000464383.1 6531418 0.74656
chr1 ENST00000462798.1 6531418 0.74656
chr1 ENST00000333172.9 6554568 35.42576
chr1 ENST00000351136.6 6554568 35.42576
chr1 ENST00000435905.4 6579907 43.71801
chr1 ENST00000377674.7 6579907 43.71801
chr1 ENST00000488936.1 6579907 43.71801
chr1 ENST00000463043.1 6593658 0.25467
chr1 ENST00000495385.1 6613654 37.19656
chr1 ENST00000377577.8 6633223 0.5707
chr1 ENST00000451196.4 6633223 0.5707
chr1 ENST00000465508.4 6633223 0.5707
chr1 ENST00000294401.10 6634835 5.53073
chr1 ENST00000432429.4 6723745 1.50707
chr1 ENST00000414210.4 6723745 1.50707
chr1 ENST00000303635.10 6784736 33.51878
chr1 ENST00000490738.4 6784736 33.51878
chr1 ENST00000476163.4 6784736 33.51878
chr1 ENST00000473578.4 6784736 33.51878
chr1 ENST00000557126.4 6784736 33.51878
chr1 ENST00000467404.5 6784736 33.51878
chr1 ENST00000461311.1 6784736 33.51878
chr1 ENST00000482934.1 6824885 0.82355
chr1 ENST00000470648.4 6852759 24.77544
chr1 ENST00000461580.4 6852759 24.77544
chr1 ENST00000472283.1 6852759 24.77544
chr1 ENST00000384328.1 7218462 0.74656
chr1 ENST00000411708.1 7387635 1.3202
chr1 ENST00000470357.1 7772192 1.6262
chr1 ENST00000377541.4 7784074 42.09634
chr1 ENST00000613533.3 7784074 42.09634
chr1 ENST00000614998.3 7784074 42.09634
chr1 ENST00000377532.6 7784074 42.09634
chr1 ENST00000361923.2 7784074 42.09634
chr1 ENST00000615230.3 7915682 0.89682
chr1 ENST00000474475.1 7921229 0.74656
chr1 ENST00000460192.4 7961511 36.81339
chr1 ENST00000338639.8 7961511 36.81339
chr1 ENST00000493678.4 7961511 36.81339
chr1 ENST00000377493.8 7961511 36.81339
chr1 ENST00000465354.4 7961511 36.81339
chr1 ENST00000377491.4 7961511 36.81339
chr1 ENST00000377488.4 7961511 36.81339
chr1 ENST00000363474.1 7982098 0.74656
chr1 ENST00000363474.1 7982483 11.51319
chr1 ENST00000445300.1 8026311 33.10425
chr1 ENST00000424689.1 8217616 6.40498
chr1 ENST00000337907.6 8351903 1.61008
chr1 ENST00000377464.4 8351903 1.61008
chr1 ENST00000464972.4 8422686 3.18253
chr1 ENST00000480342.4 8464205 0.59361
chr1 ENST00000480342.4 8464562 0.60344
chr1 ENST00000507012.1 8494699 1.31851
chr1 ENST00000469251.1 8540645 0.74656
chr1 ENST00000444276.1 8424738 15.17751
chr1 ENST00000408156.1 8510924 0.25467
chr1 ENST00000605785.1 8511916 0.25467
chr1 ENST00000437586.1 8750245 1.49708
chr1 ENST00000410579.2 8795604 0.25467
chr1 ENST00000234590.7 8860069 1.70742
chr1 ENST00000464920.1 8860069 1.70742
chr1 ENST00000431968.2 8908844 3.72499
chr1 ENST00000431968.2 8909523 0
chr1 ENST00000377411.4 9099774 0.3433
chr1 ENST00000466131.1 9110930 6.90196
chr1 ENST00000437157.2 9181488 8.57799
chr1 ENST00000437157.2 9181711 0.8733
chr1 ENST00000412639.2 9181488 8.57799
chr1 ENST00000412639.2 9181711 0.8733
chr1 ENST00000377403.5 9234618 22.81423
chr1 ENST00000328089.9 9292033 2.87717
chr1 ENST00000328089.9 9292308 1.46237
chr1 ENST00000450402.1 9293626 2.71919
chr1 ENST00000357898.3 9350649 1.2486
chr1 ENST00000441033.1 9500968 0.25467
chr1 ENST00000302692.6 9539305 29.86226
chr1 ENST00000340305.8 9588712 43.51455
chr1 ENST00000340381.9 9588712 43.51455
chr1 ENST00000484851.1 9687539 2.06224
chr1 ENST00000377320.3 9651717 1.957
chr1 ENST00000377320.3 9652314 0
chr1 ENST00000464286.1 9749205 0.74656
chr1 ENST00000400904.6 9849508 0.37269
chr1 ENST00000377258.4 9849508 0.37269
chr1 ENST00000400903.5 9929215 0.25467
chr1 ENST00000377213.1 9929684 1.957
chr1 ENST00000471853.1 9929684 1.957
chr1 ENST00000445884.1 9942046 0.89094
chr1 ENST00000315901.4 9996262 0.67424
chr1 ENST00000315901.4 9997092 2.57628
chr1 ENST00000294435.7 9996262 0.67424
chr1 ENST00000294435.7 9997092 2.57628
chr1 ENST00000377153.4 10032783 57.84441
chr1 ENST00000343090.9 10032783 57.84441
chr1 ENST00000462658.1 10100129 0.13085
chr1 ENST00000475795.4 10106335 0.25467
chr1 ENST00000487244.4 10170450 1.3202
chr1 ENST00000416729.2 10058555 0.25467
chr1 ENST00000377093.7 10210486 48.29228
chr1 ENST00000263934.9 10210486 48.29228
chr1 ENST00000377083.4 10230017 0.25467
chr1 ENST00000487775.1 10398876 48.02308
chr1 ENST00000477958.4 10398876 48.02308
chr1 ENST00000270776.11 10398876 48.02308
chr1 ENST00000483936.4 10398876 48.02308
chr1 ENST00000465632.4 10398876 48.02308
chr1 ENST00000460189.1 10398876 48.02308
chr1 ENST00000602296.4 10430399 18.19213
chr1 ENST00000465026.1 10430399 18.19213
chr1 ENST00000602486.1 10430399 18.19213
chr1 ENST00000477755.1 10430399 18.19213
chr1 ENST00000462462.1 10430399 18.19213
chr1 ENST00000377022.6 10635682 5.33696
chr1 ENST00000377022.6 10636059 5.28061
chr1 ENST00000447850.3 10641287 0.79985
chr1 ENST00000344008.5 10646595 2.74738
chr1 ENST00000496432.5 10652007 8.24703
chr1 ENST00000472814.1 10703931 1.28915
chr1 ENST00000400899.2 10990828 0.68444
chr1 ENST00000629725.1 11012333 23.66068
chr1 ENST00000439080.5 11012333 23.66068
chr1 ENST00000613864.3 11012333 23.66068
chr1 ENST00000476201.4 11012333 23.66068
chr1 ENST00000472476.4 11012333 23.66068
chr1 ENST00000621715.3 11012333 23.66068
chr1 ENST00000614494.1 11019612 1.66437
chr1 ENST00000477447.5 11019612 1.66437
chr1 ENST00000620505.1 11021434 1.02288
chr1 ENST00000614757.3 11012333 23.66068
chr1 ENST00000611136.3 11019612 1.66437
chr1 ENST00000612542.1 11021434 1.02288
chr1 ENST00000620028.1 11023897 0.74656
chr1 ENST00000478645.1 11037132 0.59658
chr1 ENST00000478645.1 11037361 0.24
chr1 ENST00000475189.1 11053895 1.89532
chr1 ENST00000376957.5 11053895 1.89532
chr1 ENST00000490101.1 11053895 1.89532
chr1 ENST00000470611.4 11074034 0.25467
chr1 ENST00000498576.1 11076435 1.3202
chr1 ENST00000376804.2 11273195 32.71751
chr1 ENST00000486588.5 11273195 32.71751
chr1 ENST00000483738.1 11273195 32.71751
chr1 ENST00000423056.2 11478417 0.7409
chr1 ENST00000423056.2 11478840 25.41424
chr1 ENST00000294484.6 11478417 0.7409
chr1 ENST00000294484.6 11478840 25.41424
chr1 ENST00000471501.1 11648990 2.64624
chr1 ENST00000466919.1 11648990 2.64624
chr1 ENST00000475961.1 11650636 16.19816
chr1 ENST00000425796.4 11654400 0.23271
chr1 ENST00000376770.4 11654400 0.23271
chr1 ENST00000376768.4 11654400 0.23271
chr1 ENST00000251547.8 11654400 0.23271
chr1 ENST00000376760.4 11654400 0.23271
chr1 ENST00000376762.7 11654400 0.23271
chr1 ENST00000474239.1 11664120 26.52521
chr1 ENST00000235310.6 11673513 1.37863
chr1 ENST00000376692.7 11673513 1.37863
chr1 ENST00000294485.5 11690903 4.15642
chr1 ENST00000294485.5 11691437 1.3202
chr1 ENST00000376627.5 11736051 24.45893
chr1 ENST00000314340.8 11736051 24.45893
chr1 ENST00000452018.5 11736051 24.45893
chr1 ENST00000510878.1 11736051 24.45893
chr1 ENST00000484153.1 11766542 1.3202
chr1 ENST00000444493.4 11778064 1.15188
chr1 ENST00000376620.3 11776697 0.15293
chr1 ENST00000376620.3 11776911 0.17522
chr1 ENST00000376592.4 11785213 6.44902
chr1 ENST00000376592.4 11785570 0.29408
chr1 ENST00000376583.6 11785213 6.44902
chr1 ENST00000376583.6 11785570 0.29408
chr1 ENST00000376585.4 11787761 6.66255
chr1 ENST00000346436.9 11806080 47.51537
chr1 ENST00000376497.6 11806080 47.51537
chr1 ENST00000376496.4 11806080 47.51537
chr1 ENST00000376490.6 11806080 47.51537
chr1 ENST00000376491.6 11806080 47.51537
chr1 ENST00000376492.3 11806080 47.51537
chr1 ENST00000618496.1 11845164 0.23781
chr1 ENST00000376480.6 11845164 0.23781
chr1 ENST00000610706.1 11845164 0.23781
chr1 ENST00000376476.1 11845164 0.23781
chr1 ENST00000617059.1 11846456 2.50651
chr1 ENST00000617059.1 11847067 0
chr1 ENST00000364931.1 11908996 21.793
chr1 ENST00000364931.1 11909624 1.47468
chr1 ENST00000376572.6 11918864 0.92244
chr1 ENST00000429000.5 11934636 21.11855
